Product Title,Variant Name,Color HEX,Product URL
Super Stay® Longwear Liquid Foundation,Buff Beige,#ecbc9f,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Light Tan,#edc495,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Natural Beige,#eeccad,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Sun Beige,#e3b392,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Golden,#d69d7d,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Honey,#cb9774,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Toffee,#d19066,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Golden Caramel,#d19c6b,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Cappuccino,#d08646,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Coconut,#bc7145,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Mocha,#ad6a3b,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Deep Bronze,#9b6546,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Super Stay® Longwear Liquid Foundation,Java,#875539,https://www.maybelline.com/face-makeup/foundation-makeup/super-stay-full-coverage-foundation?variant=Mocha
Facestudio® Master Chrome®,Molten Rose Gold,"#c79783
",https://www.maybelline.com/face-makeup/contouring/facestudio-master-chrome-metallic-highlighter?variant=Molten+Gold
Facestudio® Master Chrome®,Molten Gold,#e6c6ad,https://www.maybelline.com/face-makeup/contouring/facestudio-master-chrome-metallic-highlighter?variant=Molten+Gold
Facestudio® Master Chrome®,Molten Peach,"#bf7d6d
",https://www.maybelline.com/face-makeup/contouring/facestudio-master-chrome-metallic-highlighter?variant=Molten+Gold
Facestudio® Master Chrome®,Molten Topaz,"#c1913d
",https://www.maybelline.com/face-makeup/contouring/facestudio-master-chrome-metallic-highlighter?variant=Molten+Gold
Fit Me® Loose Finishing Powder,Fair,#e2d3c7,https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Fair Light,#d4bda3,https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Light,"#c7ab98
",https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Light Medium,#bea38b,https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Medium,"#c9b09b
",https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Medium Deep,#a3805d,https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Deep,"#9b6f56
",https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Fit Me® Loose Finishing Powder,Dark,#875a46,https://www.maybelline.com/face-makeup/powder/fit-me-loose-finishing-powder?variant=Dark
Master Camo,Green For Redness - all skin tones,#b6ca92,https://www.maybelline.com/face-makeup/concealer/master-camo-color-correcting-pen?variant=Apricot+For+Dark+Circles+-+light+to+medium+skin+tones
Master Camo,Apricot For Dark Circles - light to medium skin tones,"#ec8c77
",https://www.maybelline.com/face-makeup/concealer/master-camo-color-correcting-pen?variant=Apricot+For+Dark+Circles+-+light+to+medium+skin+tones
Facestudio® Master Strobing Stick™,Light- Iridescent,#c5a7a3,https://www.maybelline.com/face-makeup/contouring/facestudio-master-strobing-stick-illuminating-highlighter?variant=Light-+Iridescent
Facestudio® Master Strobing Stick™,Medium-Nude Glow,#ba9786,https://www.maybelline.com/face-makeup/contouring/facestudio-master-strobing-stick-illuminating-highlighter?variant=Light-+Iridescent
Fit Me® Shine-Free + Balance®,Porcelain,#FFD6BA,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Ivory,#FCCCBA,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Classic Ivory,#f3cfb3,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Buff Beige,#F2BAA1,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Natural Beige,#DEA878,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Pure Beige,#D99066,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Toffee,#AB7842,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Shine-Free + Balance®,Coconut,#914F24,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-shine-free-balance-stick-foundation?variant=Ivory
Fit Me® Matte + Poreless,Fair Porcelain,#ffeae3,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Fair Ivory,#ffe1c9,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Porcelain,#ffecd9,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Natural Ivory,#ffdec9,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Ivory,#f3d7c7,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Light Beige,#ebc5ac,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Classic Ivory,#e8c4a6,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Creamy Beige,#fdc295,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Soft Sand,#ebc1a6,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Nude Beige,#e9bf9a,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Warm Nude,#eac0ac,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Buff Beige,#eab59c,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Natural Beige,#ebc0a5,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,True Beige,#fab791,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Soft Tan,#e6ae91,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Natural Buff,#edb89d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Pure Beige,#dba58e,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Rich Tan,#daa58d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Light Honey,#df9175,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Classic Beige,#d99a81,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Sun Beige,#e9b7a6,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Golden,#d89877,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Natural Tan,#de9979,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Warm Honey,#dfa28a,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Toffee,#ce896c,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Golden Caramel,#cb8764,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Warm Sun,#c3805b,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Classic Tan,#c98660,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Spicy Brown,#bd7a5d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Cappuccino,#c9825f,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Coconut,#cb8263,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Warm Coconut,#a96345,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Latte,#cc7c5d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Mocha,#954c33,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Truffle,#9e624b,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Nutmeg,#7d5c4d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Deep Golden,#8b5039,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Deep Bronze,#714433,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Java,#734230,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Matte + Poreless,Espresso,#533417,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-matte-poreless-foundation?variant=Warm+Sun
Fit Me® Dewy + Smooth,Fair Porcelain,#ffeae3,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Fair Ivory,#ffe1c9,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Porcelain,#ffecd9,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Ivory,#f3d7c7,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Light Beige,#ebc5ad,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Classic Ivory,#e8c4a6,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Nude Beige,#e9bf9a,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Warm Nude,#cc9d69,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Buff Beige,#eab59c,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Sandy Beige,#eab992,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Natural Beige,#f7b886,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Medium Buff,#eeb390,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Soft Tan,#e6ae91,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Natural Buff,#eab08d,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Pure Beige,#ecb59a,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Golden Beige,#e4a87f,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Sun Beige,#e29c76,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Soft Honey,#d89876,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Warm Honey,#db9775,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Toffee,#d99358,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Coconut,#c47e5a,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Mocha,#8c503b,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Dewy + Smooth,Java,#533417,https://www.maybelline.com/face-makeup/foundation-makeup/fit-me-dewy-smooth-foundation?variant=Sun+Beige
Fit Me® Blush,Buff,#9f6c51,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Nude,#c87e6e,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Mauve,#d49d87,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Pink,#ef9f98,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Rose,#e68777,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Coral,#de9678,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Peach,#ee906c,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Plum,#b66e6c,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Wine,#642d5f,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Fit Me® Blush,Berry,#b25757,https://www.maybelline.com/face-makeup/blush-and-bronzer/fit-me-blush?variant=Peach
Baby Skin®,Clear,#FFFFFF,https://www.maybelline.com/face-makeup/primer/baby-skin-instant-pore-eraser-primer?variant=Clear
Facestudio Master Prime,Hydrate + Smooth,"#e9e9e7
",https://www.maybelline.com/face-makeup/primer/facestudio-master-prime-primer?variant=Hydrate+%2B+Smooth
Facestudio Master Prime,Blur + Smooth,#f9faef,https://www.maybelline.com/face-makeup/primer/facestudio-master-prime-primer?variant=Hydrate+%2B+Smooth
Facestudio Master Prime,Blur + Redness Control,#fff6ee,https://www.maybelline.com/face-makeup/primer/facestudio-master-prime-primer?variant=Hydrate+%2B+Smooth
Facestudio Master Prime,Blur + Pore Minimize,"#ffffff
",https://www.maybelline.com/face-makeup/primer/facestudio-master-prime-primer?variant=Hydrate+%2B+Smooth
Facestudio Master Prime,Blur + Defend,"#dbbab1
",https://www.maybelline.com/face-makeup/primer/facestudio-master-prime-primer?variant=Hydrate+%2B+Smooth
Fit Me® Matte + Poreless Powder,Translucent,#fce2b7,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Fair Ivory,#f8cca5,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Porcelain,#fed69e,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Natural Ivory,#fbd3b0,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Classic Ivory,#f9cc89,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Creamy Beige,#e3b895,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Warm Nude,#d3ab7a,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Buff Beige,#f9c589,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Natural Beige,#f6c17c,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,True Beige,#c2977e,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Natural Buff,#f2bb7a,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Pure Beige,#c29e87,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Classic Beige,"#f6c091
",https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Sun Beige,#e3ad6c,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Golden,"#eab370
",https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Natural Tan,#ba927c,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Toffee,#d89c57,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Golden Caramel,#b98d60,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Warm Sun,"#d49760
",https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Coconut,#a97344,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Mocha,#80624c,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Truffle,#a67443,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Nutmeg,"#905932
",https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,Java,#a17550,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Cover Stick,Ivory,#E4BD9A,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,Light Beige,#EFBD84,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,Medium Beige,#DEAD7B,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,Deep Beige,#DEA573,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,Yellow Corrects Dark Circles,#F6DE9A,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,Green Corrects Redness,#CEFBE7,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Instant Age Rewind® Eraser,095,#f3e6de,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,100,"#f6dac2
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,110,#f3c9b2,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,115,#e1bfa3,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,120,#f2cda9,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,121,#f0c6ad,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,122,"#d0a982
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,130,#e3b697,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,140,#d7a088,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,141,"#f1b16b
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,144,"#ae7f53
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,146,"#9d7248
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,148,"#8f5d3c
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,149,#75523e,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,150,#f8d4a4,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,160,#fcd1c3,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,146.5,"#bf7f33
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,147.5,"#ab6232
",https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Dream Bb Pure®,Light,#ffdfbe,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,Light/Medium,#f3d5ad,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,Medium,#edc892,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,Medium/Deep,#e4b687,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,Deep,#c48c5d,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Fresh®,Light,#ffd7d2,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Bb Fresh®,Light/Medium,#f2c5bf,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Bb Fresh®,Medium,#dca896,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Bb Fresh®,Medium/Deep,#c99077,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Bb Fresh®,Deep,#c48162,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Matte Mousse,Porcelain Ivory,#FBD8AA,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
Dream Matte Mousse,Classic Ivory,#FFD59E,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
Dream Matte Mousse,Nude,#EEC384,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
Dream Matte Mousse,Creamy Natural,#E4BD9A,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
Dream Matte Mousse,Light Beige,#D5A877,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
Dream Matte Mousse,Sandy Beige,#CCA07D,https://www.maybelline.com/face-makeup/foundation-makeup/dream-matte-mousse-foundation?variant=Classic+Ivory
