Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Tone,Cluster,Image URL,Product URL
Everyday! Matte Lip Shot,wardah,lip,#mood,#A45248,"(164, 82, 72)",autumn soft,63.30076774990573,"[167.0, 85.0, 47.0]",summer cool ,36.69923225009427,"[152.0, 42.0, 85.0]",dark_deep,Cluster 6,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1645442978.webp,https://www.wardahbeauty.com/id/product/make-up/everyday-matte-lip-shot?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=2
Lightening Liquid Foundation 6ml,wardah,foundation & cussion,Light Beige	,#e6dfd9,"(230, 223, 217)",spring light,52.17405144758507,"[239.0, 239.0, 234.0]",summer light,47.82594855241493,"[206.0, 218.0, 229.0]",fair_light,Cluster 0,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1644227011.png,https://www.wardahbeauty.com/id/product/make-up/lightening-liquid-foundation-6ml?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=2
Lightening Liquid Foundation 6ml,wardah,foundation & cussion,Beige,#f7e5cc,"(247, 229, 204)",summer soft,53.65232322678845,"[255.0, 246.0, 183.0]",spring light,46.34767677321155,"[239.0, 239.0, 234.0]",fair_light,Cluster 0,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1644227011.png,https://www.wardahbeauty.com/id/product/make-up/lightening-liquid-foundation-6ml?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=2
Lightening Liquid Foundation 6ml,wardah,foundation & cussion,Ivory,#eed2ad,"(238, 210, 173)",autumn soft,59.02502090699286,"[222.0, 193.0, 182.0]",spring light,40.97497909300714,"[255.0, 241.0, 166.0]",fair_light,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1644227011.png,https://www.wardahbeauty.com/id/product/make-up/lightening-liquid-foundation-6ml?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=2
Lightening Liquid Foundation 6ml,wardah,foundation & cussion,Natural,#e89d69,"(232, 157, 105)",autumn warm,62.3857887373785,"[217.0, 159.0, 113.0]",spring warm,37.61421126262151,"[255.0, 143.0, 114.0]",medium_tan,Cluster 6,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1644227011.png,https://www.wardahbeauty.com/id/product/make-up/lightening-liquid-foundation-6ml?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=2
Colorfit Cream Blush,wardah,cheek,Sand Coral,#DD7975,"(221, 121, 117)",autumn soft,60.27468440694748,"[224.0, 134.0, 127.0]",summer soft,39.72531559305254,"[197.0, 121.0, 125.0]",medium_tan,Cluster 4,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1648120394.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-cream-blush?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Cream Blush,wardah,cheek,Merry Mauve,#CF6F77,"(207, 111, 119)",summer soft,65.9076190974599,"[197.0, 121.0, 125.0]",autumn soft,34.09238090254011,"[224.0, 134.0, 127.0]",medium_tan,Cluster 4,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1648120394.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-cream-blush?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Cream Blush,wardah,cheek,Summer Peach,#F18070,"(241, 128, 112)",spring warm,53.21840788372568,"[255.0, 143.0, 114.0]",autumn soft,46.78159211627432,"[224.0, 134.0, 127.0]",medium_tan,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1648120394.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-cream-blush?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Energy Shot,#BC8A7E,"(188, 138, 126)",summer soft,65.29278400578384,"[197.0, 121.0, 125.0]",autumn soft,34.70721599421616,"[224.0, 134.0, 127.0]",medium_tan,Cluster 4,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Smart Cookie,#B66C6D,"(182, 108, 109)",summer light,55.80585670475745,"[164.0, 104.0, 114.0]",summer soft,44.19414329524255,"[177.0, 89.0, 123.0]",dark_deep,Cluster 4,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,High Rise,#B04A5A,"(176, 74, 90)",summer soft,52.60500766543708,"[177.0, 89.0, 123.0]",summer light,47.39499233456292,"[164.0, 104.0, 114.0]",dark_deep,Cluster 6,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Speedster,#B65A65,"(182, 90, 101)",summer soft,53.75330801053316,"[177.0, 89.0, 123.0]",summer light,46.24669198946684,"[164.0, 104.0, 114.0]",dark_deep,Cluster 6,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Soul Mover,#A45248,"(164, 82, 72)",autumn soft,63.30076774990573,"[167.0, 85.0, 47.0]",summer cool ,36.69923225009427,"[152.0, 42.0, 85.0]",dark_deep,Cluster 6,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Hyped Up,#B33D26,"(179, 61, 38)",autumn soft,57.19433467475756,"[167.0, 85.0, 47.0]",autumn warm,42.80566532524244,"[156.0, 35.0, 53.0]",dark_deep,Cluster 8,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Busy Bee,#823B34,"(130, 59, 52)",autumn warm,64.6803020310982,"[133.0, 67.0, 35.0]",spring warm,35.31969796890182,"[144.0, 76.0, 25.0]",dark_deep,Cluster 10,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Fresh Lip Ink Serum,wardah,lip,Go Getter,#9D2235,"(157, 34, 53)",autumn warm,95.93334793444268,"[156.0, 35.0, 53.0]",summer cool ,4.066652065557308,"[152.0, 42.0, 85.0]",dark_deep,Cluster 9,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1633012311.png,https://www.wardahbeauty.com/id/product/make-up/colorfit-fresh-lip-ink-serum?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation Extra Cover,wardah,foundation & cussion,Light Beige	,#f8ddc0,"(248, 221, 192)",summer soft,54.96880282207079,"[255.0, 246.0, 183.0]",spring light,45.03119717792921,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589780.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation Extra Cover,wardah,foundation & cussion,Golden Beige,#fcd7c8,"(252, 215, 200)",spring clear,54.06262323637574,"[255.0, 191.0, 218.0]",summer soft,45.93737676362426,"[255.0, 246.0, 183.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589780.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation Extra Cover,wardah,foundation & cussion,Sheer Pink,#f8e3e4,"(248, 227, 228)",spring light,50.92282346979942,"[239.0, 239.0, 234.0]",winter cool,49.07717653020058,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589780.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation Extra Cover,wardah,foundation & cussion,Natural,#f3d4c1,"(243, 212, 193)",autumn soft,53.37917109622315,"[222.0, 193.0, 182.0]",spring clear,46.62082890377685,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589780.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill BB Cake Powder,wardah,powder,Light,#f9e4d3,"(249, 228, 211)",spring light,53.86034660866488,"[239.0, 239.0, 234.0]",winter cool,46.13965339133512,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589192.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill BB Cake Powder,wardah,powder,Sheer Pink,#f7d9c9,"(247, 217, 201)",spring clear,52.21870918551807,"[255.0, 191.0, 218.0]",summer soft,47.78129081448193,"[255.0, 246.0, 183.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589192.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill BB Cake Powder,wardah,powder,Natural,#fad4bc,"(250, 212, 188)",autumn soft,50.26184211995137,"[222.0, 193.0, 182.0]",summer soft,49.73815788004862,"[255.0, 246.0, 183.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631589192.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Light Feel,#f8ddc0,"(248, 221, 192)",summer soft,54.96880282207079,"[255.0, 246.0, 183.0]",spring light,45.03119717792921,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Golden Beige,#fcd7c8,"(252, 215, 200)",spring clear,54.06262323637574,"[255.0, 191.0, 218.0]",summer soft,45.93737676362426,"[255.0, 246.0, 183.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,She\,#f8e3e4,"(248, 227, 228)",spring light,50.92282346979942,"[239.0, 239.0, 234.0]",winter cool,49.07717653020058,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Natural,#f3d4c1,"(243, 212, 193)",autumn soft,53.37917109622315,"[222.0, 193.0, 182.0]",spring clear,46.62082890377685,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Beige,#f7dec9,"(247, 222, 201)",summer soft,53.86402875938843,"[255.0, 246.0, 183.0]",spring clear,46.13597124061157,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Ivory,#f3dcba,"(243, 220, 186)",summer soft,52.15393468468378,"[255.0, 246.0, 183.0]",spring light,47.84606531531622,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Lightening Powder Foundation,wardah,foundation & cussion,Honey Beige	,#f3dcba,"(243, 220, 186)",summer soft,52.15393468468378,"[255.0, 246.0, 183.0]",spring light,47.84606531531622,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631354601.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-lightening-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Two Way Cake,wardah,face,Light Beige	,#e8caaf,"(232, 202, 175)",autumn soft,72.16525144852184,"[222.0, 193.0, 182.0]",spring light,27.83474855147816,"[253.0, 171.0, 187.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631353686.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Two Way Cake,wardah,face,Sheer Pink,#e9b9a7,"(233, 185, 167)",autumn soft,57.12791457694883,"[222.0, 193.0, 182.0]",spring clear,42.87208542305117,"[253.0, 167.0, 165.0]",fair_light,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631353686.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Two Way Cake,wardah,face,Sandy Beige,#ecc5a6,"(236, 197, 166)",autumn soft,61.45834787322251,"[222.0, 193.0, 182.0]",spring clear,38.54165212677751,"[253.0, 167.0, 165.0]",fair_light,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631353686.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Two Way Cake,wardah,face,Natural,#dfbb99,"(223, 187, 153)",autumn soft,53.83517327743959,"[222.0, 193.0, 182.0]",spring light,46.16482672256041,"[255.0, 176.0, 146.0]",medium_tan,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631353686.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Two Way Cake,wardah,face,Coffee Beige,#d5aa82,"(213, 170, 130)",autumn warm,64.65925327532459,"[217.0, 159.0, 113.0]",autumn soft,35.34074672467541,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631353686.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Flawless Cover Cushion,wardah,face,Light Beige	,#fed1aa,"(254, 209, 170)",spring light,53.90811233260704,"[255.0, 241.0, 166.0]",autumn soft,46.09188766739295,"[222.0, 193.0, 182.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631352849.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Flawless Cover Cushion,wardah,face,Honey Beige	,#ffd5bb,"(255, 213, 187)",summer soft,51.2884085819781,"[255.0, 246.0, 183.0]",spring light,48.71159141802192,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631352849.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Flawless Cover Cushion,wardah,face,Sandy Beige	,#fec6a8,"(254, 198, 168)",spring light,50.02577320272431,"[255.0, 176.0, 146.0]",spring clear,49.97422679727569,"[253.0, 167.0, 165.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631352849.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Refill Exclusive Flawless Cover Cushion,wardah,face,Natural,#e4ab94,"(228, 171, 148)",spring light,52.55404014706472,"[255.0, 176.0, 146.0]",spring clear,47.44595985293528,"[253.0, 167.0, 165.0]",medium_tan,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631352849.png,https://www.wardahbeauty.com/id/product/make-up/wardah-refill-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Warm Ivory,#f6ddc2,"(246, 221, 194)",summer soft,51.60972849001602,"[255.0, 246.0, 183.0]",spring clear,48.39027150998398,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1631352849.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Pink Fair,#f6d9c4,"(246, 217, 196)",autumn soft,50.18123905504955,"[222.0, 193.0, 182.0]",spring clear,49.81876094495047,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Neutral Beige,#f4d7c4,"(244, 215, 196)",autumn soft,70.54082677535669,"[222.0, 193.0, 182.0]",spring light,29.45917322464331,"[253.0, 171.0, 187.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Olive Beige,#e8cdae,"(232, 205, 174)",autumn soft,69.96564695886703,"[222.0, 193.0, 182.0]",spring clear,30.03435304113298,"[193.0, 190.0, 184.0]",fair_light,Cluster 2,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Neutral Sand,#e0bca8,"(224, 188, 168)",autumn soft,55.57248196316014,"[222.0, 193.0, 182.0]",spring light,44.42751803683986,"[255.0, 176.0, 146.0]",medium_tan,Cluster 3,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Golden Sand,#e0bc9b,"(224, 188, 155)",summer soft,54.6094826537993,"[255.0, 246.0, 183.0]",spring light,45.39051734620071,"[255.0, 241.0, 166.0]",medium_tan,Cluster 3,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Light Ivory,#f6e0bc,"(246, 224, 188)",autumn soft,64.055313395927,"[222.0, 193.0, 182.0]",spring clear,35.94468660407298,"[193.0, 190.0, 184.0]",fair_light,Cluster 1,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Colorfit Velvet Powder Foundation Refill,wardah,foundation & cussion,Almond,#ddbca3,"(221, 188, 163)",spring light,55.78121100146844,"[255.0, 176.0, 146.0]",spring clear,44.21878899853154,"[253.0, 167.0, 165.0]",medium_tan,Cluster 3,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation-refill?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=3
Wardah Colorfit Mattifying Powder,wardah,powder,Light Ivory,#F0BF9B,"(240, 191, 155)",spring light,59.21651388312546,"[255.0, 176.0, 146.0]",spring clear,40.78348611687453,"[253.0, 167.0, 165.0]",fair_light,Cluster 3,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1624980018.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-mattifying-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Mattifying Powder,wardah,powder,Warm Ivory,#ECBA93,"(236, 186, 147)",autumn warm,58.86140833933177,"[217.0, 159.0, 113.0]",autumn soft,41.13859166066821,"[224.0, 134.0, 127.0]",medium_tan,Cluster 4,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1618805445.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-mattifying-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Mattifying Powder,wardah,powder,Neutral Beige,#D5A286,"(213, 162, 134)",autumn warm,68.7844592010199,"[217.0, 159.0, 113.0]",autumn soft,31.21554079898009,"[224.0, 134.0, 127.0]",medium_tan,Cluster 5,https://d2jlkn4m127vak.cloudfront.net/medias/products/variant-1618805445.png,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-mattifying-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
